index,MATH
2652,665.4297580691054
2653,513.6560229845345
2654,530.7679878752679
2655,523.4166924031451
2656,474.9315218627453
2657,349.6632972564548
2658,508.4978867964819
2659,459.2432215437293
2660,423.6557529922575
2661,468.14669021219015
2662,448.3010715395212
2663,521.896945678629
2664,466.61088251136243
2665,418.5498730810359
2666,408.69987483043224
2667,659.6243396401405
2668,518.7871601590887
2669,464.92353468667716
2670,468.47431592456996
2671,701.8532163156196
2672,475.8464176533744
2673,508.4353095954284
2674,571.649941557087
2675,528.4919068682939
2676,540.569320531562
2677,467.9903250504285
2678,408.937423216179
2679,547.8696750001982
2680,535.3053949493915
2681,622.3009317750111
2682,457.1001461558044
2683,438.1272673429921
2684,464.65881763771176
2685,548.8804001538083
2686,439.60249308589846
2687,481.9559852248058
2688,576.3862803494558
2689,441.3006010707468
2690,496.31063982192427
2691,622.8770479913801
2692,458.0698099536821
2693,579.3483883142471
2694,447.7418658118695
2695,461.2431806558743
2696,554.3468221016228
2697,554.706682681106
2698,537.6258795438334
2699,529.1255207816139
2700,526.1514169285074
2701,499.5767872426659
2702,572.5964891053736
2703,611.6249028546736
2704,539.0563477855176
2705,561.8228045031428
2706,462.37024015095085
2707,509.58627518825233
2708,598.6666583502665
2709,502.3862178204581
2710,487.88649550266564
2711,600.2513312743977
2712,569.6526341885328
2713,532.6036243997514
2714,509.1124997930601
2715,488.5275183720514
2716,423.13894882891327
2717,425.2319484287873
2718,367.06489013135433
2719,398.28620278742164
2720,511.54238727036864
2721,428.3873813562095
2722,357.7538715414703
2723,411.0479472083971
2724,459.3394959839061
2725,476.29910957533866
2726,420.8299607858062
2727,436.8838924448937
2728,417.60287174768746
2729,623.5121008083224
2730,471.2831287281588
2731,401.80695614777505
2732,493.1178207471967
2733,535.288170421496
2734,409.72477618511766
2735,510.7385103330016
2736,506.8153055431321
2737,548.4920935565606
2738,542.1046201465651
2739,619.2371942512691
2740,514.2157089393586
2741,538.8385251788422
2742,610.2996406573802
2743,494.4056464601308
2744,530.5375646287575
2745,509.05141831561923
2746,507.4224047847092
2747,468.3854355989024
2748,485.0753820417449
2749,427.51059170626104
2750,356.40278242342174
2751,413.45467502996325
2752,489.50034323707223
2753,586.9407892143354
2754,478.88905401714146
2755,466.9651359086856
2756,449.82261784002185
2757,416.34156066924334
2758,546.1280762478709
2759,469.56043868139386
2760,536.9716422250494
2761,553.24088354595
2762,471.8973310710862
2763,434.709286313504
2764,581.6089986357838
2765,406.5133888600394
2766,599.2194319786504
2767,539.8021483132616
2768,447.3209049385041
2769,515.7154402136803
2770,488.6144768772647
2771,433.51267446856946
2772,432.03020675014704
2773,512.4894662136212
2774,648.5477737225592
2775,556.756352015771
2776,526.8429641881958
2777,499.4439696976915
2778,562.2006736043841
2779,540.821408553049
2780,702.2273876359686
2781,504.9513620045036
2782,467.5072972793132
2783,529.4781065545976
2784,349.32308507617563
2785,431.65846264362335
2786,435.46001712977886
2787,475.08081065583974
2788,553.7995509495959
2789,387.35626127105206
2790,483.03875612840056
2791,536.6833028849214
2792,581.3140528677031
2793,526.2180497562513
2794,510.1003130367026
2795,471.86188417859375
2796,493.7193539524451
2797,593.8613612856716
2798,451.567379983142
2799,506.0284769125283
2800,431.93305022176355
2801,603.368408780545
2802,554.9652419900522
2803,590.0620288131759
2804,698.5617211619392
2805,707.5694401850924
2806,645.3400954641402
2807,611.3028312614188
2808,589.8873985540122
2809,489.7266273116693
2810,543.9450210593641
2811,504.30049610696733
2812,460.7122576199472
2813,532.7912551825866
2814,476.32626662403345
2815,524.9983556084335
2816,468.8145137196407
2817,517.1618044320494
2818,545.3012361526489
2819,463.37888870947063
2820,385.01092739775777
2821,474.55282157752663
2822,515.8563886201009
2823,544.3453845344484
2824,492.91684929747134
2825,588.4600830245763
2826,537.6676715910435
2827,466.0883970223367
2828,529.8591955835
2829,413.5290130134672
2830,382.2666336623952
2831,508.56637333519757
2832,472.1879052966833
2833,627.4397200122476
2834,555.146657587029
2835,476.0263442574069
2836,489.99839033652097
2837,600.0096507947892
2838,550.8333940971643
2839,478.64557503629476
2840,550.6910261875018
2841,662.470564619638
2842,628.3055649772286
2843,599.480566482991
2844,597.2950615156442
2845,539.9062931248918
2846,600.9113008202985
2847,488.60171418171376
2848,499.4460819931701
2849,584.2179589737207
2850,622.9193344647065
2851,562.5384997827932
2852,608.5150821376592
2853,647.896579512395
2854,538.5614558039233
2855,535.4122520312667
2856,562.0260300729424
2857,621.1815003789961
2858,515.8382490053773
2859,405.3614123398438
2860,352.4407960930839
2861,460.655408879742
2862,382.5235633086413
2863,330.8625851580873
2864,388.6059943139553
2865,401.79909831192344
2866,430.582327472046
2867,461.8183593004942
2868,469.2938442006707
2869,456.2999503854662
2870,388.1087797610089
2871,480.52612607274204
2872,621.4804740119725
2873,580.0939308740199
2874,549.2457723850384
2875,471.6501398701221
2876,523.8127512792125
2877,574.9703211421147
2878,537.4619129905477
2879,480.66703119874
2880,576.7421307219192
2881,577.4894438683987
2882,656.2989362059161
2883,537.2896421477199
2884,619.8586725462228
2885,581.376008445397
2886,523.5082740187645
2887,516.8998094471171
2888,410.49518022406846
2889,511.66183425020427
2890,486.6455814111978
2891,510.47429828811437
2892,538.7048501791432
2893,585.8101053750142
2894,343.0292744450271
2895,307.1232641749084
2896,467.4889471270144
2897,386.5076014213264
2898,465.2051500910893
2899,359.25580393895507
2900,401.9147673416883
2901,509.9547306802124
2902,435.4314308576286
2903,535.0407692622393
2904,426.6028004232794
2905,453.3019563546404
2906,515.3105383254588
2907,462.24687365908176
2908,456.69779166579247
2909,417.462321061641
2910,395.4691737219691
2911,516.9747083596885
2912,447.71785161457956
2913,503.47637519519776
2914,502.50311259459704
2915,496.8946617785841
2916,445.7503062747419
2917,599.5977305518463
2918,495.79889255575836
2919,458.7993135349825
2920,382.9202560046688
2921,516.8011952694505
2922,452.9944146387279
2923,491.3866662681103
2924,560.4618904655799
2925,574.516049512662
2926,659.4017190756276
2927,600.0862554050982
2928,551.1908131139353
2929,488.6245618388057
2930,579.0986204175279
2931,388.38639750145376
2932,419.9863803740591
2933,475.9042127477005
2934,484.9576293984428
2935,363.90418502595276
2936,452.913296113722
2937,465.8556430814788
2938,388.0149636035785
2939,434.561037520878
2940,385.87889864016324
2941,502.225055036135
2942,458.58481855131686
2943,476.0549408858642
2944,564.6260522110388
2945,489.6853623064235
2946,579.977470882237
2947,451.4460176192224
2948,550.744320070371
2949,485.73313127458096
2950,475.9013082468882
2951,521.1653829030693
2952,576.6450026752427
2953,452.69642071519047
2954,494.6392410779372
2955,506.2200848693028
2956,397.4885963909328
2957,556.3006143420935
2958,512.2378826299682
2959,453.8079977221787
2960,504.33420955296606
2961,509.19368404056877
2962,522.5184642085806
2963,504.6963697168976
2964,479.27019531000406
2965,459.73746833670884
2966,557.3245128570125
2967,315.904522142373
2968,396.93091406300664
2969,326.1848351787776
2970,371.8251248281449
2971,461.1195797463879
2972,364.3340544793755
2973,454.94980231206864
2974,379.9116827407852
2975,422.8674024855718
2976,398.3711645612493
2977,502.5103990556672
2978,565.8069351827726
2979,357.26825756952167
2980,429.3360814228654
2981,412.31628272216767
2982,384.86268916819245
2983,544.6735011208802
2984,559.2700556134805
2985,477.8690033964813
2986,511.7005423102528
2987,505.4353896230459
2988,497.6636037090793
2989,578.891037074849
2990,407.03490956220776
2991,503.0235041640699
2992,475.04683611914515
2993,417.470864337869
2994,376.99193496629596
2995,394.0942023983225
2996,448.76197125110775
2997,431.7650449629873
2998,584.8574953759089
2999,447.81678911857307
3000,569.5482357293367
3001,478.48894596658647
3002,654.7320434711874
3003,459.52925622370094
3004,602.6651249760762
3005,551.6249664295465
3006,462.353108195588
3007,601.2201295830309
3008,549.2218057727441
3009,618.7922580819577
3010,541.7000024123117
3011,502.8357459269464
3012,445.516473993659
3013,594.5581008167937
3014,484.3056707466021
3015,550.2836252851412
3016,528.0149296671152
3017,653.7787430565804
3018,516.8959320615977
3019,520.1157551947981
3020,579.3894772706553
3021,537.5115916868672
3022,573.956300649792
3023,574.6706388350576
3024,555.4079878050834
3025,551.6188938561827
3026,397.02612632513046
3027,450.281334140338
3028,314.43031937628984
3029,459.8472982291132
3030,466.5838228529319
3031,473.9870571671054
3032,482.4628392420709
3033,367.38419039174914
3034,436.3158268677071
3035,437.96736165788025
3036,456.6307448754087
3037,429.76175136491656
3038,388.8498586770147
3039,349.32766535691917
3040,393.89177184645087
3041,484.0229852069169
3042,433.6414850400761
3043,380.7298540966585
3044,427.5986761478707
3045,459.37988686654717
3046,446.65794532280415
3047,551.9635805059224
3048,553.1052661249414
3049,477.72660718206316
3050,540.498907324858
3051,619.3335488094017
3052,573.22833227925
3053,482.10842587426305
3054,456.99208612181246
3055,584.8656021617353
3056,578.7217716360465
3057,497.8387802913785
3058,675.7966038379818
3059,576.3489779550582
3060,380.36705793999135
3061,371.0261615468189
3062,250.61940713692456
3063,440.8138605002314
3064,358.45952677261084
3065,380.13345840387046
3066,371.77809276618063
3067,487.86221530940384
3068,399.58622192777693
3069,641.2121155420318
3070,493.4269261341542
3071,460.30722359288484
3072,499.5118960104883
3073,600.9271775214002
3074,602.2389551186934
3075,601.6390767646953
3076,442.3171135894954
3077,505.1266365693882
3078,418.1101526170969
3079,563.3523178985342
3080,548.6743578361347
3081,540.0412501515821
3082,604.8851438947022
3083,636.3485929043964
3084,589.1380692096427
3085,657.6334229791537
3086,557.7363356621936
3087,577.134404337965
3088,275.146963423118
3089,433.74258668813854
3090,415.8262371281162
3091,369.48713710624725
3092,281.31314881145954
3093,362.00214446149766
3094,401.2470831302926
3095,422.3940463392064
3096,400.3567969119176
3097,524.3178110141307
3098,419.1732404110953
3099,347.88609624654055
3100,417.25549059268087
3101,467.5358841298148
3102,485.5767004340887
3103,439.1159114809707
3104,446.87649079598486
3105,440.93280247971416
3106,471.67477166093886
3107,399.16871254891157
3108,544.1515963850543
3109,488.15701390150934
3110,489.97146932501346
3111,442.61388622876257
3112,368.84443273581564
3113,514.7581753740087
3114,465.48342845309526
3115,445.1109871286899
3116,623.1522317323834
3117,487.78199512697756
3118,501.2575987139717
3119,568.2468171836808
3120,473.2633528178558
3121,591.1795535925776
3122,597.7914284849539
3123,311.9139039134607
3124,451.29218027740717
3125,397.2770142685622
3126,444.3777826623991
3127,446.3022621590644
3128,549.9765575025231
3129,504.64810170885175
3130,566.2605859879404
3131,434.7222738293931
3132,603.5978543609381
3133,451.3599219266325
3134,546.9924153890461
3135,489.0479232855141
3136,545.0526997949928
3137,625.9904614463449
3138,549.9000199967995
3139,555.2446569297463
3140,469.87782520242035
3141,524.4873094540089
3142,557.7476890133694
3143,519.5904715247452
3144,609.1442613573745
3145,519.8310168925673
3146,599.8900888264179
3147,448.1951989242807
3148,367.3916980465874
3149,378.8847471643239
3150,422.8757468890399
3151,517.3060183404014
3152,459.8110601892695
3153,428.6583430757746
3154,558.561118115671
3155,604.4719807514921
3156,581.8188647851348
3157,458.8072353200987
3158,510.9596247440204
3159,539.3742246245965
3160,542.582297150977
3161,643.5858732154593
3162,564.9827615851536
3163,516.5656937491149
3164,619.3248594691977
3165,566.6716860607266
3166,523.6530215349048
3167,484.86431227531284
3168,556.9142495896667
3169,549.763289893046
3170,560.5141052678227
3171,581.3738729367033
3172,577.7624726463109
3173,583.4420176530257
3174,586.0044128438458
3175,493.43176682759076
3176,565.4662147862837
3177,606.6971480417997
3178,503.83784306794405
3179,559.2998094912618
3180,617.891493903473
3181,567.1223734114319
3182,556.729236905463
3183,332.6466964138672
3184,376.62296372745186
3185,444.111244703643
3186,322.96409893780947
3187,453.1008853055537
3188,503.81685062032193
3189,453.28490422666073
3190,396.63268935959786
3191,341.90591186471283
3192,454.13411694578826
3193,467.32123889401555
3194,590.6892908373848
3195,576.4486664189026
3196,514.7421839740127
3197,465.1812332691625
3198,539.2467648461461
3199,431.3013107730076
3200,589.1025205338374
3201,515.9592016683891
3202,511.96978820394725
3203,507.589005144313
3204,404.23076678439975
3205,502.53409193549305
3206,453.85167191084474
3207,490.13942622672766
3208,610.0630934378132
3209,524.2150793261826
3210,487.1136005613953
3211,521.3173034545034
3212,503.2816352592781
3213,543.5289399502799
3214,562.9687126567587
3215,406.69798472709954
3216,518.4319480266422
3217,542.1746245240793
3218,507.6630989369005
3219,560.7234307499602
3220,629.6010583881289
3221,380.2021040003747
3222,399.7152043962851
3223,354.4737227773294
3224,388.4212999427691
3225,405.7399208461866
3226,445.83916379790753
3227,390.3435384603217
3228,456.4903731672093
3229,470.93700863048434
3230,437.67060574609786
3231,384.0685027446598
3232,467.1263669617474
3233,484.4750753547996
3234,363.66339820530266
3235,554.4517925549299
3236,557.3967719692737
3237,449.2970714829862
3238,556.0760275255889
3239,525.8139324299991
3240,445.8339033834636
3241,564.1700915480033
3242,532.7721210736781
3243,639.0693231970072
3244,495.59369391947985
3245,483.11405440978706
3246,527.1372827654704
3247,540.2981955613941
3248,520.6334208296612
3249,541.5020724153146
3250,506.74308086559176
3251,598.2550897365436
3252,506.0419432418421
3253,506.2872110363096
3254,629.1637127166614
3255,615.3088620929047
3256,645.9832869116217
3257,517.3439890993759
3258,384.5939150135964
3259,360.8615872031078
3260,374.49097208864987
3261,418.0107549764216
3262,441.5685555404052
3263,524.2895920667797
3264,499.5172125203535
3265,522.1742715928704
3266,535.1430771965533
3267,454.6097863074392
3268,481.96809969004244
3269,530.7960960278288
3270,494.249772249721
3271,531.6800922118127
3272,439.2122613172978
3273,532.2714840210974
3274,459.3763985428959
3275,390.3532904982567
3276,497.6345264306292
3277,512.8633861448616
3278,453.69500020705163
3279,539.7729891976342
3280,432.1757626272738
3281,551.0079996027052
3282,542.7286718236282
3283,469.65796506311744
3284,570.4852265613154
3285,525.4552695294842
3286,561.8237802190706
3287,509.9455038867891
3288,518.2592453276739
3289,636.1655507432297
3290,504.1120579605922
3291,565.7637524567544
3292,441.3419422423467
3293,587.4955115681514
3294,499.09283304866403
3295,564.5130594745278
3296,410.0025369524956
3297,370.4653731966391
3298,401.63372029270977
3299,385.3038340220228
3300,541.5545900547877
3301,469.0844142874703
3302,576.7835055617616
3303,535.9268005173653
3304,525.8136525126174
3305,562.7679928233847
3306,583.9889500886202
3307,617.0473224474117
3308,558.9345865277573
3309,459.2307196864858
3310,466.60194132942706
3311,513.7404732564464
3312,586.8618904715404
3313,550.6738847978413
3314,503.8530284911394
3315,547.1810186076909
3316,590.1368688466027
3317,555.1985303498805
3318,529.7363938903436
3319,325.1975692361593
3320,397.65845709852874
3321,450.53271716926247
3322,382.18381097726524
3323,493.7112291203812
3324,348.6311839269474
3325,451.28608130384237
3326,382.05906490422785
3327,423.71941304486245
3328,435.4437225870788
3329,447.3234428400174
3330,498.7911237273365
3331,461.44813649263233
3332,457.8389118174091
3333,584.3133721817285
3334,541.5565106840804
3335,508.4712387630716
3336,452.37755537126213
3337,627.4242840977386
3338,607.2441318696365
3339,515.035092596896
3340,560.4809952750802
3341,510.4759457586333
3342,558.026334470138
3343,521.096807721071
3344,478.1760787460953
3345,598.9384684693068
3346,530.5296258283779
3347,511.10912739112973
3348,550.8235802231357
3349,479.8661570549011
3350,460.3126674685627
3351,409.542015937157
3352,583.9473249148577
3353,616.5281834723428
3354,598.3429920133203
3355,480.13932208996266
3356,552.5331942159683
3357,346.2658709753305
3358,381.46508067753166
3359,416.8267825106159
3360,386.8938843002543
3361,423.61883736681193
3362,461.7173640485853
3363,533.7496260227636
3364,525.7529029808939
3365,641.4187404662371
3366,568.3792334459722
3367,437.4631917970255
3368,471.35342054162174
3369,476.5446557616815
3370,519.0005432590842
3371,612.2219680417329
3372,498.77752392273396
3373,570.9344337657094
3374,347.54013012722135
3375,442.1266412967816
3376,445.5206489833072
3377,481.8385214181617
3378,567.6643812032416
3379,461.9262254796922
3380,518.2188876988366
3381,629.5056387130171
3382,543.7413736376911
3383,479.96238446235657
3384,526.5561852995306
3385,506.51717783510685
3386,568.0809249700978
3387,554.2446108637378
3388,468.75171865243465
3389,520.9810327626765
3390,579.6240046452731
3391,529.7985328547657
3392,559.7181884115562
3393,455.5116856005043
3394,510.6680014273152
3395,452.8257726812735
3396,542.32642302569
3397,475.9704301189631
3398,551.7523805471137
3399,626.9322009542957
3400,528.2823081947863
3401,506.51632625143975
3402,577.5233500674367
3403,457.13535117264837
3404,573.366918974556
3405,532.7253803713247
3406,631.2187320329249
3407,565.6356433611363
3408,455.7615891927853
3409,303.1857939194888
3410,376.8050153404474
3411,407.1850829636678
3412,412.4518818827346
3413,428.987479057163
3414,263.5472047943622
3415,509.9447831613943
3416,373.4214952485636
3417,374.9672358324751
3418,426.3549093948677
3419,459.39856043923646
3420,491.3716824930161
3421,561.2901191590354
3422,473.81190178729594
3423,547.4710628064349
3424,515.6481971899047
3425,542.5318556400016
3426,485.02012797351927
3427,522.0427372027189
3428,473.40839260816574
3429,582.7232811218128
3430,544.8205723231658
3431,469.6618554973975
3432,498.8271180782467
3433,517.1771900011227
3434,496.68276991602033
3435,541.3096995968372
3436,540.0729475915432
3437,567.0245202546939
3438,526.6549145234749
3439,678.9497045474127
3440,577.0475423065946
3441,581.5342094693333
3442,406.7386462772265
3443,391.0256662024185
3444,439.8895700071007
3445,467.7700936794281
3446,482.1210583364591
3447,446.50262973830104
3448,331.6045646527782
3449,519.9117908040062
3450,569.0302961822599
3451,563.7561389384791
3452,655.1741809211671
3453,498.1729492973536
3454,558.1859389673918
3455,559.9236225476488
3456,662.1033688690513
3457,553.5683048767969
3458,524.2608447698876
3459,433.9617134286091
3460,493.465305631049
3461,494.98767019063234
3462,416.88282146304846
3463,526.1118735130876
3464,604.367829175666
3465,556.1040082499385
3466,591.7813390893862
3467,476.35523821786046
3468,648.5012875618413
3469,515.1235952181742
3470,616.3065761942416
3471,584.6351897949353
3472,619.9707502387464
3473,508.8734467877075
3474,583.5534083703533
3475,616.8849763618782
3476,557.6342869419605
3477,579.7505774432793
3478,628.8247946863994
3479,526.6346428394318
3480,529.395608744584
3481,441.04464967828244
3482,428.0550563791767
3483,390.3376537198201
3484,376.2669967766851
3485,421.25288895424455
3486,466.34026627987623
3487,476.2446027556434
3488,424.1595268007368
3489,498.3342872997746
3490,451.985758850351
3491,449.43578538298607
3492,465.0385112706572
3493,499.4321537837386
3494,480.6343280309811
3495,572.4189508575946
3496,435.05579072330147
3497,559.0083048911765
3498,630.7048156382516
3499,500.9963262984529
3500,451.5128198117018
3501,439.4351131208241
3502,507.0567649481818
3503,483.0332467658445
3504,563.3976640403271
3505,485.35057059209794
3506,616.0249079875648
3507,531.5284300828353
3508,552.834540175274
3509,532.2824220387265
3510,535.5851746853441
3511,501.46365828905255
3512,553.4541618060321
3513,550.417866686359
3514,600.4068948468193
3515,597.1419163867831
3516,494.0853630993515
3517,634.9547963282093
3518,447.6779349492863
3519,594.0589458728209
3520,539.9693440673873
3521,570.8257325161248
3522,324.58701063506305
3523,432.61422413308173
3524,363.37589754443616
3525,324.25282936915755
3526,357.79140168987215
3527,387.24808889999986
3528,441.6194513197988
3529,332.5661661354825
3530,417.0143696703017
3531,565.6244544740766
3532,461.6354300333187
3533,468.9592388365418
3534,456.1055130613968
3535,546.0781933255494
3536,516.6753962431103
3537,563.9711511489004
3538,562.837815691717
3539,479.6461020167917
3540,456.3915292881429
3541,450.85939859133214
3542,523.1977334469557
3543,429.33056004624814
3544,414.99214075505733
3545,499.8353070449084
3546,500.55564216710627
3547,506.5611173445359
3548,561.117044984363
3549,438.5582693433389
3550,504.1541043361649
3551,582.1704370100051
3552,495.1311949491501
3553,495.3646898390725
3554,520.2086256286129
3555,512.2371063800529
3556,520.6133440807462
3557,540.0754504706711
3558,544.9053777391091
3559,520.2315650507808
3560,497.8777905963361
3561,378.07686811778694
3562,525.635606196709
3563,611.505211206153
3564,413.0081660374999
3565,448.70004863478243
3566,545.1838400484994
3567,531.0237200660631
3568,409.5356686282903
3569,558.1182207800448
3570,482.0347181307152
3571,465.61655572988093
3572,629.880602395162
3573,502.2280939286575
3574,444.48342848662287
3575,442.2250324646011
3576,424.62812955584377
3577,483.8342557735741
3578,315.4400565959513
3579,506.06169873289764
3580,474.08148577436805
3581,375.0351803060621
3582,394.1229309057817
3583,544.8210158925503
3584,490.2121929898858
3585,391.443786543794
3586,408.8983385358006
3587,526.0200079521164
3588,636.3223621472716
3589,461.44767815619707
3590,413.42116398364305
3591,527.8422443410382
3592,576.1017677225173
3593,472.09587812051177
3594,496.7258351948112
3595,453.95365723688155
3596,549.3647345844656
3597,539.2814530460164
3598,641.546442036517
3599,556.5582093121484
3600,520.6317889150232
3601,329.16361305862665
3602,399.95132415089756
3603,395.7179274810478
3604,478.0900467010215
3605,444.17546208016574
3606,386.86901153065264
3607,344.12081595044583
3608,383.49643083196133
3609,454.1442736117169
3610,394.55038511473686
3611,425.03367526084185
3612,430.304781280458
3613,458.8908336888999
3614,386.8027844186872
3615,519.7561696814373
3616,528.3645628895611
3617,500.32875771354884
3618,450.02798175346106
3619,542.6735511654988
3620,395.96689997427166
3621,448.019840689376
3622,493.08816203475
3623,596.4513687090948
3624,552.6359786549583
3625,464.44703866913915
3626,432.0803679879755
3627,451.9688510466367
3628,508.77355624269694
3629,424.62907639704645
3630,552.4770416645333
3631,574.1601755060256
3632,616.1419629808515
3633,348.16643831226975
3634,511.233456293121
3635,430.0197349237278
3636,550.6701566921547
3637,605.8793684048578
3638,468.0711175855249
3639,468.40366167668253
3640,463.02733415272087
3641,395.7227564426139
3642,395.49811072833836
3643,418.02741164993495
3644,461.7886120341718
3645,485.68908644188195
3646,488.92761522345245
3647,460.82300343364477
3648,530.289014371112
3649,635.3170301746577
3650,540.2279682010412
3651,525.2421737136319
3652,575.178459492512
3653,524.3192240437493
3654,386.22826521191746
3655,580.2125295177102
3656,517.2615256709978
3657,485.39256746321917
3658,547.8423926271498
3659,510.452582587488
3660,485.81223247386515
3661,535.8752664718777
3662,540.6179988356307
3663,394.8654884537682
3664,536.2624328369275
3665,505.66609948314726
3666,538.7572628241032
3667,657.0673722699285
3668,516.2703771358356
3669,503.01917574740946
3670,553.3060822682455
3671,449.7416431196034
3672,522.5186786968261
3673,578.4951555188745
3674,564.4198310123757
3675,475.88694039545953
3676,486.1766333775595
3677,431.3596416050568
3678,348.4937028773129
3679,351.72091560903937
3680,385.6294536422938
3681,402.4377667857334
3682,364.58951844647527
3683,404.5517351422459
3684,400.69729398936033
3685,397.95644409023225
3686,504.43521968554705
3687,487.1141652027145
3688,515.5399721451104
3689,458.6910632653162
3690,424.02871594857424
3691,444.07836965844035
3692,579.6601990712807
3693,401.05993756838143
3694,350.6779975555837
3695,413.28332936763763
3696,473.20584191195667
3697,530.251184486784
3698,584.8502875659615
3699,469.70886130817235
3700,601.183438019827
3701,561.3048029020429
3702,408.84912594780326
3703,511.63239798881114
3704,509.0598613023758
3705,537.2753039970994
3706,560.6623530928046
3707,474.2148107178509
3708,573.3538314495236
3709,610.574541865848
3710,511.9551093252376
3711,598.095231113024
3712,541.4507831046358
3713,572.2526798928156
3714,653.0831439932808
3715,407.2777819512412
3716,420.03030840773135
3717,354.55961147882044
3718,378.7289820900187
3719,486.1648889007047
3720,450.575457084924
3721,413.328885788098
3722,353.093081234023
3723,439.20622044522315
3724,465.6754420567304
3725,431.15971255954355
3726,449.35382507834584
3727,507.8371727047488
3728,451.83804476168007
3729,500.29275242984295
3730,488.59208308625966
3731,657.4863843731582
3732,511.6980958506465
3733,637.3869061255828
3734,510.87856762483716
3735,572.9632533686236
3736,588.0526330899447
3737,507.99233852047473
3738,629.9891616748646
3739,582.1416827933863
3740,442.3825973952189
3741,492.0348831489682
3742,526.3073323303834
3743,498.5168002890423
3744,501.9329384248704
3745,519.1972681730986
3746,493.90105628874153
3747,554.0902594551444
3748,553.90581192635
3749,536.2867139400914
3750,585.6638753842562
3751,471.80931253079325
3752,368.20837168302387
3753,477.55581320263445
3754,439.4962920648977
3755,452.10765612497926
3756,466.33788724429905
3757,588.1224503032863
3758,555.6802409114316
3759,482.2975466148928
3760,435.69906247220933
3761,492.34704175964
3762,507.2646413054317
3763,539.1544946227223
3764,494.17821313161403
3765,536.4013717826456
3766,501.1753307553008
3767,477.5903521310538
3768,660.9873025668785
3769,659.8687937846407
3770,374.98307153210044
3771,364.80732920765877
3772,484.1379014607519
3773,406.97234166786075
3774,465.93216532375664
3775,404.01288980897516
3776,552.3438100526109
3777,383.56447949726135
3778,380.61421444267035
3779,427.1186314933002
3780,434.81423724628985
3781,466.72316227760166
3782,432.7356583625078
3783,523.2957600597292
3784,479.9902390278876
3785,548.1322210747749
3786,391.20789701491594
3787,429.3360483618453
3788,397.6284960890189
3789,625.0511940028518
3790,507.58304574526846
3791,577.8128056172282
3792,527.1970621263608
3793,508.0011793989688
3794,515.5765451202169
3795,500.63443324156106
3796,407.44103312585503
3797,495.1537005249411
3798,549.8225263515487
3799,403.851262325421
3800,560.1166357453912
3801,486.4757627360523
3802,441.29551648069173
3803,449.2213161950931
3804,439.2147953780368
3805,589.1218566736206
3806,555.5749165993184
3807,613.172096724622
3808,609.814370341599
3809,395.7111416468397
3810,355.215792959556
3811,405.5792917748913
3812,404.8847696054727
3813,432.38858586363494
3814,385.71951454598457
3815,457.8489453829825
3816,428.0371131384745
3817,387.97496643010527
3818,458.0505122272298
3819,463.4312682952732
3820,429.21029469929636
3821,435.9628304056823
3822,478.697357757017
3823,403.23501271381974
3824,566.7754745455459
3825,433.80961015820503
3826,546.5698339613155
3827,511.52186064515263
3828,588.9784841015935
3829,552.0438798209652
3830,550.149673178792
3831,477.5206239623949
3832,528.0558083401993
3833,559.2894723210484
3834,458.09214066248387
3835,561.058894969523
3836,496.98191288951784
3837,600.9537783619016
3838,552.4746521310881
3839,489.87208427954465
3840,425.06519306544214
3841,564.5285690715536
3842,433.1897072875872
3843,641.1465582232922
3844,458.53202903363854
3845,613.3973161512986
3846,532.5279755135998
3847,565.1302688382566
3848,354.1645554676652
3849,401.8720250632614
3850,392.09196706674993
3851,456.76559009123594
3852,441.9424113659188
3853,530.9728473052382
3854,419.85506532527506
3855,373.6914770640433
3856,477.321480659768
3857,544.1951786438003
3858,512.2164946291596
3859,559.0869168117642
3860,536.5204576719552
3861,518.8830979373306
3862,529.936817667447
3863,461.2186642419547
3864,619.8082443987951
3865,510.2782819811255
3866,571.7374834483489
3867,516.025078038685
3868,483.9493370493874
3869,492.6476545976475
3870,493.9116543959826
3871,515.519528071396
3872,538.4130654595792
3873,549.0025581410155
3874,508.44838953204453
3875,569.5885265665129
3876,639.7118464522064
3877,562.3016254901886
3878,597.782475235872
3879,492.1047262251377
3880,583.1703689806163
3881,566.8741109054536
3882,592.0930539891124
3883,592.3784563327208
3884,523.7915831319988
3885,660.96370583307
3886,684.3405852122232
3887,347.66782352514565
3888,294.2126518841833
3889,307.1421921234578
3890,438.822506272234
3891,448.164707954973
3892,412.3586738584563
3893,561.2688437830657
3894,493.3800255097449
3895,456.09008156787604
3896,399.9009258467704
3897,436.04132814891636
3898,395.9726645378396
3899,480.8971456158906
3900,289.0670266337693
3901,422.7281125392765
3902,511.22807642258704
3903,413.79006662312895
3904,523.7227064585313
3905,435.47779776435345
3906,485.3444615583867
3907,542.2429101215675
3908,523.7006793310866
3909,602.0292432559654
3910,457.4411897594109
3911,548.6751836445183
3912,486.8095286693424
3913,445.9947175513953
3914,515.0565803013742
3915,551.5103757316247
3916,532.4914129702374
3917,576.2117178430781
3918,472.3304072152823
3919,541.8556271614507
3920,538.7232641391456
3921,448.3751192111522
3922,557.9556367732584
3923,342.1314679700881
3924,310.8339542616159
3925,273.6458855746314
3926,461.095656061545
3927,396.44770639855415
3928,340.42822363507
3929,431.82658753171563
3930,431.41878908127546
3931,370.0896350964904
3932,352.5791173502803
